,dob,photo_taken,full_path,gender,name,face_location,face_score,second_face_score,date_of_birth,age
53300,726424,2011,['11/24894811_1988-11-17_2011.jpg'],1.0,['Eric Lichaj'],[[ 87.70527423  48.90293013 174.61054846 135.80820436]],3.901928991360008,,1988,23
53303,731956,2009,['76/24896876_2004-01-10_2009.jpg'],0.0,['Kaitlyn Maher'],[[ 92.37210993 138.11816489 297.34935726 343.09541222]],3.6432991872856983,,2004,5
53304,726868,2013,['02/34802102_1990-02-04_2013.jpg'],1.0,['Nairo Quintana'],[[105.97683617 158.52525425 341.56471754 394.11313563]],4.045048700318213,,1990,23
53305,725422,2010,['41/3480241_1986-02-19_2010.jpg'],0.0,['Marta'],[[ 56.71523605 112.4304721  306.43379828 362.14903433]],4.30125071848143,,1986,24
53307,727862,2013,['65/34803065_1992-10-25_2013.jpg'],1.0,['Chris Kettings'],[[140.26488871 140.26488871 318.59403133 318.59403133]],4.20148115879766,,1992,21
53308,723872,2011,['59/34803359_1981-11-22_2011.jpg'],1.0,['Shangela Laquifa Wadley'],[[149.55467863 115.24513741 251.6033023  217.29376107]],3.7609413449545004,,1981,30
53314,726234,2013,['00/34807600_1988-05-11_2013.jpg'],1.0,['Jonathan Massaquoi'],[[155.76  57.2  281.6  183.04]],3.8654919424942045,,1988,25
53319,712468,2010,['55/3481255_1950-09-02_2010.jpg'],1.0,['Harvey Levin'],[[ 52.34436705 104.0327341  284.28601877 335.97438582]],3.5512189037745943,,1950,60
53326,721272,2014,['56/3482556_1974-10-10_2014.jpg'],1.0,['Ade Akinbiyi'],[[178.79040122 146.44305555 323.47345677 291.12611109]],3.0905420798253385,,1974,40
53330,720001,2009,['25/34827525_1971-04-18_2009.jpg'],1.0,['User:Kingfrogger666/sandbox'],[[115.24513741  92.37210993 320.22238474 297.34935726]],4.244718416089099,,1971,38
53345,713588,2014,['61/34844061_1953-09-26_2014.jpg'],1.0,['Bai Chunli'],[[130.26938271 114.09570987 274.95243825 258.77876541]],3.947796835829023,,1953,61
53350,699375,1958,['92/3484792_1914-10-28_1958.jpg'],0.0,['Dody Goodman'],[[ 64.90386777 128.92773554 256.09547108 320.11933885]],3.3162664572441813,,1914,44
53351,725446,2014,['90/34847990_1986-03-15_2014.jpg'],1.0,['Jai Courtney'],[[113.52 113.52 366.08 366.08]],5.1673546955641525,,1986,28
53357,734922,2013,['27/34853027_2012-02-23_2013.jpg'],0.0,"['Princess Estelle, Duchess of Östergötland']",[[ 57.2  198.   309.76 450.56]],3.7248278379425392,,2012,1
53359,719334,2012,['61/3485361_1969-06-20_2012.jpg'],1.0,['Paulo Bento'],[[ 69.81424962  92.86166615 276.56899846 299.616415  ]],4.503176138939862,,1969,43
53360,727294,2012,['85/34853685_1991-04-06_2012.jpg'],0.0,['Teigan Van Roosmalen'],[[107.58644628 107.58644628 298.77804959 298.77804959]],6.113880374948717,,1991,21
53370,718857,2011,['38/3486038_1968-02-29_2011.jpg'],1.0,['Gareth Farr'],[[128.92773554 128.92773554 320.11933885 320.11933885]],3.660150509319485,,1968,43
53372,698206,1973,['26/348626_1911-08-16_1973.jpg'],1.0,['E. F. Schumacher'],[[ 59.21335578  51.8616863  124.97838102 117.62671155]],3.754161794659309,,1911,62
53374,727526,2013,['71/34865171_1991-11-24_2013.jpg'],1.0,['Albano Olivetti'],[[151.78570353  91.42342212 286.7208367  226.35855529]],3.7320915627665876,,1991,22
53379,711151,2012,['46/348746_1947-01-24_2012.jpg'],1.0,['Michio Kaku'],[[107.20549856  31.04871387 243.70171098 167.5449263 ]],4.317741359286986,,1947,65
53383,726992,2012,['65/34878565_1990-06-08_2012.jpg'],1.0,['Scott Machado'],[[34.65899057 13.12462146 73.21685495 51.68248585]],3.2393173317345347,,1990,22
53384,724918,2012,['64/34879964_1984-10-03_2012.jpg'],0.0,['Laura Weissbecker'],[[179.14310417  69.3935016  301.81140705 192.06180449]],3.5489218989271016,,1984,28
53387,718641,2010,['50/34880550_1967-07-28_2010.jpg'],1.0,['Jakob Augstein'],[[139.10452023  69.84526012 346.29630059 277.03704047]],4.685267196579721,,1967,43
53389,716145,2005,['25/3488125_1960-09-26_2005.jpg'],1.0,['Uwe Bein'],[[214.21289256  97.80586026 388.02344103 271.61640872]],4.484964242374055,,1960,45
53394,725204,2015,['91/34884791_1985-07-16_2015.jpg'],0.0,['Rosa Salazar'],[[ 40.70425392 120.35276175 398.24253916 477.891047  ]],5.824412145452376,,1985,30
53395,725795,2015,['53/34885853_1987-02-27_2015.jpg'],0.0,['Anna Blässe'],[[156.89062006  87.5525667  312.02124012 242.68318676]],4.021937813625806,,1987,28
53397,716958,2011,['88/34888588_1962-12-18_2011.jpg'],0.0,['Karen Wynn'],[[ 64.63252639  96.54378958 351.02389513 382.93515833]],4.53125209970522,,1962,49
53400,722566,2010,['09/34891709_1978-04-26_2010.jpg'],0.0,['User:Sara7Kate/sandbox'],[[107.58644628 128.92773554 298.77804959 320.11933885]],4.9156055916057575,,1978,32
53404,693965,1974,['48/348948_1900-01-04_1974.jpg'],1.0,['James Bond'],[[143.43123676  72.10961838 303.1168781  231.79525973]],4.5518134014413265,,1900,74
53406,726925,2012,['23/34896223_1990-04-02_2012.jpg'],0.0,['Joan Franka'],[[129.38524915  64.98462457 322.00312287 257.6024983 ]],4.054873590554868,,1990,22
53409,705882,2010,['72/348972_1932-08-21_2010.jpg'],1.0,['Melvin Van Peebles'],[[140.26488871 140.26488871 318.59403133 318.59403133]],3.159212176940657,,1932,78
53411,720692,2011,['30/3489830_1973-03-09_2011.jpg'],1.0,['Danny Green'],[[105.97683617  79.70262713 341.56471754 315.2905085 ]],3.941614562685398,,1973,38
53416,703032,1978,['80/44805680_1924-11-01_1978.jpg'],1.0,['Morteza Ahmadi'],[[ 70.81179508  53.25584631 228.22733399 210.67138523]],4.911365567835178,,1924,54
53418,695845,1941,['58/44809758_1905-02-27_1941.jpg'],1.0,['Creed Burlingame'],[[209.9362173   73.47781471 291.11125885 154.65285627]],3.2491083591418604,,1905,36
53420,723655,2011,['17/4481117_1981-04-19_2011.jpg'],0.0,['Kasie Head'],[[ 91.42342212 121.60456282 362.17368846 392.35482917]],4.599508539398338,,1981,30
53422,688537,1941,['86/44818986_1885-02-23_1941.jpg'],1.0,['Walter Reed Weaver'],[[ 75.95702238  75.95702238 211.05566267 211.05566267]],3.3368380604478065,,1885,56
53425,720444,2012,['94/44823094_1972-07-04_2012.jpg'],0.0,['Lawrance Bohm'],[[111.188  43.092 187.264 119.168]],4.071629107229188,,1972,40
53428,724120,2010,['11/44827611_1982-07-28_2010.jpg'],1.0,['Maksim Matveyev'],[[ 91.74230009 137.17645013 295.32197528 340.75612532]],3.2695641574958128,,1982,28
53431,727819,2014,['34/44832534_1992-09-12_2014.jpg'],1.0,['Connor Franta'],[[ 92.37210993 138.11816489 297.34935726 343.09541222]],5.146276589299355,,1992,22
53432,727658,2014,['73/44834373_1992-04-04_2014.jpg'],1.0,['Ricky Dillon'],[[128.92773554 150.2690248  320.11933885 341.4606281 ]],4.611368186771525,,1992,22
53434,690745,1940,['38/4483638_1891-03-12_1940.jpg'],1.0,['George W. Mason'],[[ 91.42342212 121.60456282 362.17368846 392.35482917]],4.025127162898946,,1891,49
53437,711213,1974,['86/44836986_1947-03-27_1974.jpg'],1.0,['Bart Taminiau'],[[182.50070342 109.99122205 290.03792547 217.52844411]],4.5454828389888355,,1947,27
53441,700653,1953,['14/44839014_1918-04-28_1953.jpg'],0.0,['Mehtab'],[[ 37.16292986  37.16292986 201.45911421 201.45911421]],3.60244983329228,,1918,35
53444,714052,1984,['85/4484285_1955-01-03_1984.jpg'],1.0,['Willy T. Ribbs'],[[177.19461741  59.42087247 264.99092612 147.21718118]],3.3301908370274518,,1955,29
53446,716738,2006,['12/44843312_1962-05-12_2006.jpg'],1.0,['Craig H. Barratt'],[[111.11053944  79.59324245 252.13837585 220.62107887]],5.034076295224501,,1962,44
53447,720982,2012,['62/4484462_1973-12-24_2012.jpg'],0.0,['Stephenie Meyer'],[[138.11816489  92.37210993 343.09541222 297.34935726]],5.021385666630393,,1973,39
53449,704000,1951,['27/44847027_1927-06-27_1951.jpg'],1.0,['Jack Lininger'],[[ 81.19628027  71.11074524 171.45409558 161.36856055]],4.19231762367363,,1927,24
53451,716261,2013,['88/44848788_1961-01-20_2013.jpg'],1.0,['Costas Lapavitsas'],[[160.07529772  80.36964886 261.88998912 182.18434026]],4.567618563748413,,1961,52
53452,723329,2015,['41/44849341_1980-05-28_2015.jpg'],0.0,['Maimuna'],[[130.26938271 130.26938271 420.5154938  420.5154938 ]],4.954008939914081,,1980,35
53453,727329,2015,['77/44849377_1991-05-11_2015.jpg'],1.0,['Uzari'],[[115.24513741 160.99119237 320.22238474 365.9684397 ]],5.6706922577417505,,1991,24
53456,715575,2007,['14/448514_1959-03-06_2007.jpg'],1.0,['Tom Arnold'],[[109.86672207 109.86672207 272.91680518 272.91680518]],3.8798188820100674,,1959,48
53464,713334,2011,['95/44856295_1953-01-15_2011.jpg'],0.0,['Malou von Sivers'],[[ 79.70262713 105.97683617 315.2905085  341.56471754]],3.4554184484529884,,1953,58
53473,720854,2014,['65/44869165_1973-08-18_2014.jpg'],0.0,['Munisha Rajpal'],[[112.48889925  64.76879957 254.50719828 206.7870986 ]],4.169085914853398,,1973,41
53484,715197,2012,['54/448854_1958-02-21_2012.jpg'],1.0,['Kim Coates'],[[138.11816489 138.11816489 343.09541222 343.09541222]],3.5777732346984856,,1958,54
53485,711655,1974,['74/448874_1948-06-11_1974.jpg'],0.0,['Lynsey de Paul'],[[172.48292704 147.96822317 281.91909442 257.40439056]],3.4616795572363364,,1948,26
53486,720738,2013,['68/44888268_1973-04-24_2013.jpg'],1.0,['User:Atulkrmisra/sandbox'],[[ 26.44553061  65.54382652 143.36041835 182.45871426]],4.826600150682447,,1973,40
53490,719261,2015,['41/4489041_1969-04-08_2015.jpg'],0.0,['Arabella Kiesbauer'],[[135.91719816 108.89135853 256.7454765  229.71963687]],5.577366874823909,,1969,46
53491,722241,2007,['48/4489048_1977-06-05_2007.jpg'],0.0,['Kristin Gore'],[[ 95.15189094  47.87594547 200.92276826 153.64682279]],4.6552437510911275,,1977,30
53492,718395,2012,['69/44896969_1966-11-24_2012.jpg'],1.0,['Bahadir Kaleagasi'],[[173.05917708  79.06798958 313.30395833 219.31277083]],3.1053207974738135,,1966,46
53497,719915,2011,['33/5480933_1971-01-22_2011.jpg'],1.0,['Damian Walshe-Howling'],[[136.69513317  76.33285176 271.63026635 211.26798494]],4.420291365352455,,1971,40
53498,708750,2013,['05/548105_1940-06-28_2013.jpg'],1.0,['Muhammad Yunus'],[[197.78191667  90.36341667 358.06166667 250.64316667]],3.7202424346165577,,1940,73
53499,708398,2010,['23/548123_1939-07-12_2010.jpg'],1.0,['Phillip Adams'],[[151.78570353  91.42342212 286.7208367  226.35855529]],3.9915840329826207,,1939,71
53500,713562,2011,['05/548205_1953-08-31_2011.jpg'],0.0,['Marcia Clark'],[[ 70.21805336 139.55610672 381.35929348 450.69734684]],3.845701224708394,,1953,58
53501,723199,2012,['12/548212_1980-01-19_2012.jpg'],1.0,['Jenson Button'],[[146.44305555 146.44305555 291.12611109 291.12611109]],3.1851645623422913,,1980,32
53504,699490,1959,['71/5482571_1915-02-20_1959.jpg'],1.0,['Chick Harbert'],[[ 79.70262713 105.97683617 315.2905085  341.56471754]],3.6512389296043035,,1915,44
53505,723784,2009,['20/5483620_1981-08-26_2009.jpg'],1.0,['Andreas Glyniadakis'],[[100.89628829  80.82623063 190.66554776 170.5954901 ]],3.1871576210519676,,1981,28
53506,723452,2007,['74/5483974_1980-09-28_2007.jpg'],1.0,['Francisco Rosario'],[[229.45732728 111.54670413 291.30859835 173.39797521]],3.592683219630169,,1980,27
53515,712826,2008,['94/54894_1951-08-26_2008.jpg'],1.0,['Edward Witten'],[[169.89701258 127.67275943 358.90615173 316.68189859]],4.3368722056043465,,1951,57
53517,719741,2008,['06/5489606_1970-08-01_2008.jpg'],0.0,['Jennifer Gareis'],[[128.92773554 150.2690248  320.11933885 341.4606281 ]],4.165127380120822,,1970,38
53518,720814,1993,['61/5489961_1973-07-09_1993.jpg'],1.0,['Brook Berringer'],[[ 71.64816049  27.17056018 151.22384104 106.74624073]],4.94312169910833,,1973,20
53521,723180,2012,['84/6482184_1979-12-31_2012.jpg'],1.0,['Danny Watts'],[[ 32.31729698 126.86918793 315.17296982 409.72486076]],3.359311019349029,,1979,33
53524,704331,1954,['37/64837_1928-05-23_1954.jpg'],0.0,['Rosemary Clooney'],[[ 85.36 141.68 337.92 394.24]],5.241286936102842,,1928,26
53528,727305,2012,['80/6489180_1991-04-17_2012.jpg'],0.0,['Tessa James'],[[136.69513317  76.33285176 271.63026635 211.26798494]],4.8536083568590875,,1991,21
53530,721422,2007,['50/748250_1975-03-09_2007.jpg'],1.0,['Roy Makaay'],[[147.96822317 123.45351931 367.72055794 343.20585407]],4.135870528094762,,1975,32
53532,718180,2008,['20/748320_1966-04-23_2008.jpg'],1.0,['Jim Stynes'],[[  0.6        117.00703231 261.91582269 378.322855  ]],3.2058547650592795,,1966,42
53538,724009,2007,['72/7484872_1982-04-08_2007.jpg'],1.0,['Markus Miller'],[[167.15155739  50.69706722 241.22715822 124.77266804]],3.7400605878210076,,1982,25
53540,715834,2007,['20/748520_1959-11-20_2007.jpg'],0.0,['Sean Young'],[[ 73.72493009 122.33221682 291.64372036 340.25100709]],5.037396319928504,,1959,48
53544,708131,1964,['30/748630_1938-10-18_1964.jpg'],0.0,['Dawn Wells'],[[162.61672838 130.26938271 307.29978393 274.95243825]],4.572661860265598,,1938,26
53545,723951,2014,['85/748685_1982-02-09_2014.jpg'],1.0,['Jameer Nelson'],[[150.2690248   64.90386777 245.42482645 160.05966942]],3.367296149735848,,1982,32
53548,723220,2009,['01/7488601_1980-02-09_2009.jpg'],0.0,['Margarita Levieva'],[[132.25104521 132.25104521 367.83892658 367.83892658]],4.557555596451074,,1980,29
53549,711753,2014,['97/7488697_1948-09-17_2014.jpg'],1.0,['Aidan Nichols'],[[184.79946329 132.25104521 302.15340398 249.6049859 ]],3.2299895250714585,,1948,66
53551,724518,2010,['40/8481340_1983-08-30_2010.jpg'],1.0,['Simone Pepe'],[[139.80184074  47.20061358 277.80368149 185.20245433]],4.405322382011553,,1983,27
53556,708975,2000,['29/84829_1941-02-08_2000.jpg'],1.0,['Nick Nolte'],[[ 92.37210993 115.24513741 297.34935726 320.22238474]],3.6872579888933372,,1941,59
53557,723163,2012,['49/848349_1979-12-14_2012.jpg'],0.0,['Sophie Monk'],[[219.12  64.24 281.6  126.72]],3.4505756682482067,,1979,33
53558,724998,2008,['57/8483757_1984-12-22_2008.jpg'],1.0,['Jonathan Little'],[[168.08804245 149.50937107 334.41608491 315.83741352]],4.528676081787496,,1984,24
53559,719251,2010,['81/8483781_1969-03-29_2010.jpg'],1.0,['Brady Seals'],[[174.2251334   87.5525667  329.35575346 242.68318676]],3.0654624714170042,,1969,41
53560,702382,1969,['08/8484008_1923-01-21_1969.jpg'],1.0,['Alberto de Mendoza'],[[115.90908269  92.86166615 322.66383154 299.616415  ]],3.397660553621631,,1923,46
53561,720254,2013,['05/848405_1971-12-27_2013.jpg'],1.0,['Duncan Ferguson'],[[ 42.39073447  63.4101017  136.62588702 157.64525425]],4.043249580057601,,1971,42
53570,710473,1970,['64/8488064_1945-03-17_1970.jpg'],1.0,['Daniel Onega'],[[124.26830288  83.11220192 246.93660577 205.78050481]],3.125390792225234,,1945,25
53571,724599,2008,['61/8489861_1983-11-19_2008.jpg'],1.0,['Varuzhan Akobian'],[[169.84  99.44 295.68 225.28]],4.34836326198355,,1983,25
53572,722221,2009,['37/9481437_1977-05-16_2009.jpg'],0.0,['Lynn Collins'],[[160.17701567  80.52850783 338.50615829 258.85765046]],4.025772470986334,,1977,32
53573,726318,2012,['93/9481993_1988-08-03_2012.jpg'],1.0,['Adda Djeziri'],[[156.89062006  44.21628335 234.01593009 121.34159338]],3.471569556144624,,1988,24
53574,716378,2001,['82/9482_1961-05-17_2001.jpg'],0.0,['Enya'],[[117.31139545  65.46544192 233.30679091 181.46083737]],3.615516878099781,,1961,40
53575,721105,2012,['04/9485004_1974-04-26_2012.jpg'],1.0,['Adil Ray'],[[ 78.40468821  97.80586026 252.21523667 271.61640872]],4.5025064922217455,,1974,38
53577,725571,2008,['86/9485186_1986-07-18_2008.jpg'],1.0,['Calvin Jong-a-Pin'],[[283.53383393 102.62898022 384.42281415 203.51796043]],3.1387904401455984,,1986,22
53579,725869,2009,['88/9485388_1987-05-12_2009.jpg'],1.0,['Robbie Rogers'],[[102.55615327 102.55615327 254.64038317 254.64038317]],6.112973186105154,,1987,22
53580,722770,2006,['67/948567_1978-11-16_2006.jpg'],0.0,['Chen Shih-hsin'],[[146.44305555  81.74836419 291.12611109 226.43141974]],4.846111885815191,,1978,28
53582,725578,2014,['47/9487647_1986-07-25_2014.jpg'],0.0,['Maria Pietilä Holmner'],[[189.   135.24 309.12 255.36]],4.5555285415991,,1986,28
53584,719707,2011,['43/948843_1970-06-28_2011.jpg'],1.0,['Mike White'],[[121.60456282 106.51399247 256.53969599 241.44912564]],3.4324826612049417,,1970,41
53585,722432,2013,['05/9489505_1977-12-13_2013.jpg'],1.0,['Andrew Higginson'],[[ 89.9  119.66 178.56 208.32]],3.1213111876494746,,1977,36
53586,719548,2011,['17/15800317_1970-01-20_2011.jpg'],1.0,['Tim Von Swine'],[[113.52 198.   366.08 450.56]],5.05671486473691,,1970,41
53587,724779,2008,['62/15800662_1984-05-17_2008.jpg'],1.0,['Simon Mathew'],[[127.6   99.44 253.44 225.28]],3.3312311424653576,,1984,24
53591,717200,2009,['04/1580304_1963-08-17_2009.jpg'],1.0,['Don McKellar'],[[140.62219522  89.72176059 254.50217313 203.6017385 ]],4.616464176423386,,1963,46
53592,709661,2008,['80/15803680_1942-12-26_2008.jpg'],1.0,['Reza Naji'],[[156.9524601   78.97623005 389.88115025 311.9049202 ]],4.674669435968466,,1942,66
53593,710579,2008,['91/15803791_1945-07-01_2008.jpg'],0.0,['Debbie Harry'],[[138.1870032  138.1870032  445.85776042 445.85776042]],4.45561624844719,,1945,63
53597,720355,2004,['87/15804787_1972-04-06_2004.jpg'],1.0,['Pierre Richard Bruny'],[[ 65 129 352 416]],3.1727671462838503,,1972,32
53600,727028,2014,['15/15806415_1990-07-14_2014.jpg'],1.0,['Ian Nepomniachtchi'],[[100.73051234  80.70120987 190.27837344 170.24907098]],4.138447262389743,,1990,24
53601,726509,2015,['33/15806433_1989-02-10_2015.jpg'],1.0,['Xiao Guodong'],[[151.78570353  91.42342212 286.7208367  226.35855529]],4.036966005163635,,1989,26
53602,686580,1942,['95/15806995_1879-10-16_1942.jpg'],1.0,['Clem Bevans'],[[ 66.23376154  66.23376154 184.37933231 184.37933231]],3.3496056855301397,,1879,63
53603,717511,2012,['79/158079_1964-06-23_2012.jpg'],1.0,['Joss Whedon'],[[115.24513741 115.24513741 320.22238474 320.22238474]],3.9770990696366826,,1964,48
53605,715963,2004,['93/158093_1960-03-28_2004.jpg'],1.0,['Chris Barrie'],[[ 79.70262713 184.79946329 315.2905085  420.38734467]],4.205881890868123,,1960,44
53607,718799,2012,['06/158106_1968-01-02_2012.jpg'],1.0,"['Cuba Gooding, Jr.']",[[ 70.21805336 139.55610672 381.35929348 450.69734684]],4.697458904092089,,1968,44
53608,706354,1962,['55/15812855_1933-12-06_1962.jpg'],1.0,['Jiří Tichý'],[[ 85.36 141.68 337.92 394.24]],3.738173454339761,,1933,29
53609,726429,2013,['16/15813016_1988-11-22_2013.jpg'],1.0,['Jamie Campbell Bower'],[[107.58644628 128.92773554 298.77804959 320.11933885]],4.281780131810234,,1988,25
53617,703131,1968,['21/15821_1925-02-08_1968.jpg'],1.0,['Jack Lemmon'],[[ 74.42411159 147.96822317 294.17644635 367.72055794]],4.36131976528363,,1925,43
53618,722281,2013,['13/1582213_1977-07-15_2013.jpg'],0.0,['Lana Parrilla'],[[162.61672838 130.26938271 307.29978393 274.95243825]],5.4705106057389505,,1977,36
53619,720150,2008,['46/1582246_1971-09-14_2008.jpg'],0.0,['Kimberly Williams-Paisley'],[[122.22159338 104.88708004 277.35221344 260.0177001 ]],5.60187823559964,,1971,37
53620,713963,2006,['14/15823114_1954-10-06_2006.jpg'],1.0,['Darrell M. West'],[[149.50937107  93.77335692 315.83741352 260.10139937]],3.148404260057378,,1954,52
53622,724126,2008,['22/1582422_1982-08-03_2008.jpg'],1.0,['Robert Stadlober'],[[ 79.70262713 211.07367233 315.2905085  446.66155371]],4.501922606407601,,1982,26
53623,725254,2010,['31/15824331_1985-09-04_2010.jpg'],0.0,['Kaillie Humphries'],[[ 55.1058008  145.61546879 217.22320318 307.73287117]],3.9764326349808186,,1985,25
53625,705726,1989,['24/15824_1932-03-18_1989.jpg'],1.0,['John Updike'],[[113.08  21.56 176.    84.48]],3.0007962645300665,,1932,57
53647,710716,2009,['40/1584240_1945-11-15_2009.jpg'],1.0,['Bob Gunton'],[[ 94.872  43.416 171.52  120.064]],4.002203082432013,,1945,64
53648,722365,2012,['90/1584290_1977-10-07_2012.jpg'],1.0,['Russ Hochstein'],[[257  97 400 240]],3.312891642111946,,1977,35
53649,688753,1944,['38/1584338_1885-09-27_1944.jpg'],1.0,"['Harry Blackstone, Sr.']",[[ 61.24228141 181.96684423 331.99254776 452.71711058]],3.3557208255983646,,1885,59
53651,719304,2008,['50/15844050_1969-05-21_2008.jpg'],1.0,['Federico Villagra'],[[132.25104521 211.07367233 367.83892658 446.66155371]],3.5705688450193867,,1969,39
53652,722648,2009,['21/1584421_1978-07-17_2009.jpg'],1.0,['Brandon Gorin'],[[186.58671384  59.9139544  261.7903695  135.11761006]],4.056388653662399,,1978,31
53654,719594,2015,['48/158448_1970-03-07_2015.jpg'],0.0,['Rachel Weisz'],[[139.55610672 208.89416008 440.88       520.0354002 ]],3.1161759203732915,,1970,45
53658,710500,1961,['91/1584891_1945-04-13_1961.jpg'],1.0,['Tony Dow'],[[ 73.47781471  91.67226839 236.52789782 254.7223515 ]],4.377139473209091,,1945,16
53659,717010,2010,['22/15850122_1963-02-08_2010.jpg'],1.0,['Jóhann Hjartarson'],[[113.52 169.84 366.08 422.4 ]],3.2131947501956666,,1963,47
53661,726372,2011,['57/15852257_1988-09-26_2011.jpg'],1.0,['Nelson Panciatici'],[[ 85.36  57.2  337.92 309.76]],3.2979696375392713,,1988,23
